V1,climate_change_affects,samp,samp2,bootstrap
1246,Yes,"","",""
1247,Yes,"","",""
1248,Yes,"","",""
1249,Yes,"","",""
1250,Yes,"","",""
1251,Yes,"","",""
1252,Yes,"","",""
1253,Yes,"","",""
1254,Yes,"","",""
1255,Yes,"","",""
1256,Yes,"","",""
1257,Yes,"","",""
1258,Yes,"","",""
1259,Yes,"","",""
1260,Yes,"","",""
1261,Yes,"","",""
1262,Yes,"","",""
1263,Yes,"","",""
1264,Yes,"","",""
1265,Yes,"","",""
1266,Yes,"","",""
1267,Yes,"","",""
1268,Yes,"","",""
1269,Yes,"","",""
1270,Yes,"","",""
1271,Yes,"","",""
1272,Yes,"","",""
1273,Yes,"","",""
1274,Yes,"","",""
1275,Yes,"","",""
1276,Yes,"","",""
1277,Yes,"","",""
1278,Yes,"","",""
1279,Yes,"","",""
1280,Yes,"","",""
1281,Yes,"","",""
1282,Yes,"","",""
1283,Yes,"","",""
1284,Yes,"","",""
1285,Yes,"","",""
1286,Yes,"","",""
1287,Yes,"","",""
1288,Yes,"","",""
1289,Yes,"","",""
1290,Yes,"","",""
1291,Yes,"","",""
1292,Yes,"","",""
1293,Yes,"","",""
1294,Yes,"","",""
1295,Yes,"","",""
1296,Yes,"","",""
1297,Yes,"","",""
1298,Yes,"","",""
1299,Yes,"","",""
1300,Yes,"","",""
1301,Yes,"","",""
1302,Yes,"","",""
1303,Yes,"","",""
1304,Yes,"","",""
1305,Yes,"","",""
1306,Yes,"","",""
1307,Yes,"","",""
1308,Yes,"","",""
1309,Yes,"","",""
1310,Yes,"","",""
1311,Yes,"","",""
1312,Yes,"","",""
1313,Yes,"","",""
1314,Yes,"","",""
1315,Yes,"","",""
1316,Yes,"","",""
1317,Yes,"","",""
1318,Yes,"","",""
1319,Yes,"","",""
1320,Yes,"","",""
1321,Yes,"","",""
1322,Yes,"","",""
1323,Yes,"","",""
1324,Yes,"","",""
1325,Yes,"","",""
1326,Yes,"","",""
1327,Yes,"","",""
1328,Yes,"","",""
1329,Yes,"","",""
1330,Yes,"","",""
1331,Yes,"","",""
1332,Yes,"","",""
1333,Yes,"","",""
1334,Yes,"","",""
1335,Yes,"","",""
1336,Yes,"","",""
1337,Yes,"","",""
1338,Yes,"","",""
1339,Yes,"","",""
1340,Yes,"","",""
1341,Yes,"","",""
1342,Yes,"","",""
1343,Yes,"","",""
1344,Yes,"","",""
1345,Yes,"","",""
1346,Yes,"","",""
1347,Yes,"","",""
1348,Yes,"","",""
1349,Yes,"","",""
1350,Yes,"","",""
1351,Yes,"","",""
1352,Yes,"","",""
1353,Yes,"","",""
1354,Yes,"","",""
1355,Yes,"","",""
1356,Yes,"","",""
1357,Yes,"","",""
1358,Yes,"","",""
1359,Yes,"","",""
1360,Yes,"","",""
1361,Yes,"","",""
1362,Yes,"","",""
1363,Yes,"","",""
1364,Yes,"","",""
1365,Yes,"","",""
1366,Yes,"","",""
1367,Yes,"","",""
1368,Yes,"","",""
1369,Yes,"","",""
1370,Yes,"","",""
1371,Yes,"","",""
1372,Yes,"","",""
1373,Yes,"","",""
1374,Yes,"","",""
1375,Yes,"","",""
1376,Yes,"","",""
1377,Yes,"","",""
1378,Yes,"","",""
1379,Yes,"","",""
1380,Yes,"","",""
1381,Yes,"","",""
1382,Yes,"","",""
1383,Yes,"","",""
1384,Yes,"","",""
1385,Yes,"","",""
1386,Yes,"","",""
1387,Yes,"","",""
1388,Yes,"","",""
1389,Yes,"","",""
1390,Yes,"","",""
1391,Yes,"","",""
1392,Yes,"","",""
1393,Yes,"","",""
1394,Yes,"","",""
1395,Yes,"","",""
1396,Yes,"","",""
1397,Yes,"","",""
1398,Yes,"","",""
1399,Yes,"","",""
1400,Yes,"","",""
1401,Yes,"","",""
1402,Yes,"","",""
1403,Yes,"","",""
1404,Yes,"","",""
1405,Yes,"","",""
1406,Yes,"","",""
1407,Yes,"","",""
1408,Yes,"","",""
1409,Yes,"","",""
1410,Yes,"","",""
1411,Yes,"","",""
1412,Yes,"","",""
1413,Yes,"","",""
1414,Yes,"","",""
1415,Yes,"","",""
1416,Yes,"","",""
1417,Yes,"","",""
1418,Yes,"","",""
1419,Yes,"","",""
1420,Yes,"","",""
1421,Yes,"","",""
1422,Yes,"","",""
1423,Yes,"","",""
1424,Yes,"","",""
1425,Yes,"","",""
1426,Yes,"","",""
1427,Yes,"","",""
1428,Yes,"","",""
1429,Yes,"","",""
1430,Yes,"","",""
1431,Yes,"","",""
1432,Yes,"","",""
1433,Yes,"","",""
1434,Yes,"","",""
1435,Yes,"","",""
1436,Yes,"","",""
1437,Yes,"","",""
1438,Yes,"","",""
1439,Yes,"","",""
1440,Yes,"","",""
1441,Yes,"","",""
1442,Yes,"","",""
1443,Yes,"","",""
1444,Yes,"","",""
1445,Yes,"","",""
1446,Yes,"","",""
1447,Yes,"","",""
1448,Yes,"","",""
1449,Yes,"","",""
1450,Yes,"","",""
1451,Yes,"","",""
1452,Yes,"","",""
1453,Yes,"","",""
1454,Yes,"","",""
1455,Yes,"","",""
1456,Yes,"","",""
1457,Yes,"","",""
1458,Yes,"","",""
1459,Yes,"","",""
1460,Yes,"","",""
1461,Yes,"","",""
1462,Yes,"","",""
1463,Yes,"","",""
1464,Yes,"","",""
1465,Yes,"","",""
1466,Yes,"","",""
1467,Yes,"","",""
1468,Yes,"","",""
1469,Yes,"","",""
1470,Yes,"","",""
1471,Yes,"","",""
1472,Yes,"","",""
1473,Yes,"","",""
1474,Yes,"","",""
1475,Yes,"","",""
1476,Yes,"","",""
1477,Yes,"","",""
1478,Yes,"","",""
1479,Yes,"","",""
1480,Yes,"","",""
1481,Yes,"","",""
1482,Yes,"","",""
1483,Yes,"","",""
1484,Yes,"","",""
1485,Yes,"","",""
1486,Yes,"","",""
1487,Yes,"","",""
1488,Yes,"","",""
1489,Yes,"","",""
1490,Yes,"","",""
1491,Yes,"","",""
1492,Yes,"","",""
1493,Yes,"","",""
1494,Yes,"","",""
1495,Yes,"","",""
1496,Yes,"","",""
1497,Yes,"","",""
1498,Yes,"","",""
1499,Yes,"","",""
1500,Yes,"","",""
1501,Yes,"","",""
1502,Yes,"","",""
1503,Yes,"","",""
1504,Yes,"","",""
1505,Yes,"","",""
1506,Yes,"","",""
1507,Yes,"","",""
1508,Yes,"","",""
1509,Yes,"","",""
1510,Yes,"","",""
1511,Yes,"","",""
1512,Yes,"","",""
1513,Yes,"","",""
1514,Yes,"","",""
1515,Yes,"","",""
1516,Yes,"","",""
1517,Yes,"","",""
1518,Yes,"","",""
1519,Yes,"","",""
1520,Yes,"","",""
1521,Yes,"","",""
1522,Yes,"","",""
1523,Yes,"","",""
1524,Yes,"","",""
1525,Yes,"","",""
1526,Yes,"","",""
1527,Yes,"","",""
1528,Yes,"","",""
1529,Yes,"","",""
1530,Yes,"","",""
1531,Yes,"","",""
1532,Yes,"","",""
1533,Yes,"","",""
1534,Yes,"","",""
1535,Yes,"","",""
1536,Yes,"","",""
1537,Yes,"","",""
1538,Yes,"","",""
1539,Yes,"","",""
1540,Yes,"","",""
1541,Yes,"","",""
1542,Yes,"","",""
1543,Yes,"","",""
1544,Yes,"","",""
1545,Yes,"","",""
1546,Yes,"","",""
1547,Yes,"","",""
1548,Yes,"","",""
1549,Yes,"","",""
1550,Yes,"","",""
1551,Yes,"","",""
1552,Yes,"","",""
1553,Yes,"","",""
1554,Yes,"","",""
1555,Yes,"","",""
1556,Yes,"","",""
1557,Yes,"","",""
1558,Yes,"","",""
1559,Yes,"","",""
1560,Yes,"","",""
1561,Yes,"","",""
1562,Yes,"","",""
1563,Yes,"","",""
1564,Yes,"","",""
1565,Yes,"","",""
1566,Yes,"","",""
1567,Yes,"","",""
1568,Yes,"","",""
1569,Yes,"","",""
1570,Yes,"","",""
1571,Yes,"","",""
1572,Yes,"","",""
1573,Yes,"","",""
1574,Yes,"","",""
1575,Yes,"","",""
1576,Yes,"","",""
1577,Yes,"","",""
1578,Yes,"","",""
1579,Yes,"","",""
1580,Yes,"","",""
1581,Yes,"","",""
1582,Yes,"","",""
1583,Yes,"","",""
1584,Yes,"","",""
1585,Yes,"","",""
1586,Yes,"","",""
1587,Yes,"","",""
1588,Yes,"","",""
1589,Yes,"","",""
1590,Yes,"","",""
1591,Yes,"","",""
1592,Yes,"","",""
1593,Yes,"","",""
1594,Yes,"","",""
1595,Yes,"","",""
1596,Yes,"","",""
1597,Yes,"","",""
1598,Yes,"","",""
1599,Yes,"","",""
1600,Yes,"","",""
1601,Yes,"","",""
1602,Yes,"","",""
1603,Yes,"","",""
1604,Yes,"","",""
1605,Yes,"","",""
1606,Yes,"","",""
1607,Yes,"","",""
1608,Yes,"","",""
1609,Yes,"","",""
1610,Yes,"","",""
1611,Yes,"","",""
1612,Yes,"","",""
1613,Yes,"","",""
1614,Yes,"","",""
1615,Yes,"","",""
1616,Yes,"","",""
1617,Yes,"","",""
1618,Yes,"","",""
1619,Yes,"","",""
1620,Yes,"","",""
1621,Yes,"","",""
1622,Yes,"","",""
1623,Yes,"","",""
1624,Yes,"","",""
1625,Yes,"","",""
1626,Yes,"","",""
1627,Yes,"","",""
1628,Yes,"","",""
1629,Yes,"","",""
1630,Yes,"","",""
1631,Yes,"","",""
1632,Yes,"","",""
1633,Yes,"","",""
1634,Yes,"","",""
1635,Yes,"","",""
1636,Yes,"","",""
1637,Yes,"","",""
1638,Yes,"","",""
1639,Yes,"","",""
1640,Yes,"","",""
1641,Yes,"","",""
1642,Yes,"","",""
1643,Yes,"","",""
1644,Yes,"","",""
1645,Yes,"","",""
1646,Yes,"","",""
1647,Yes,"","",""
1648,Yes,"","",""
1649,Yes,"","",""
1650,Yes,"","",""
1651,Yes,"","",""
1652,Yes,"","",""
1653,Yes,"","",""
1654,Yes,"","",""
1655,Yes,"","",""
1656,Yes,"","",""
1657,Yes,"","",""
1658,Yes,"","",""
1659,Yes,"","",""
1660,Yes,"","",""
1661,Yes,"","",""
1662,Yes,"","",""
1663,Yes,"","",""
1664,Yes,"","",""
1665,Yes,"","",""
1666,Yes,"","",""
1667,Yes,"","",""
1668,Yes,"","",""
1669,Yes,"","",""
1670,Yes,"","",""
1671,Yes,"","",""
1672,Yes,"","",""
1673,Yes,"","",""
1674,Yes,"","",""
1675,Yes,"","",""
1676,Yes,"","",""
1677,Yes,"","",""
1678,Yes,"","",""
1679,Yes,"","",""
1680,Yes,"","",""
1681,Yes,"","",""
1682,Yes,"","",""
1683,Yes,"","",""
1684,Yes,"","",""
1685,Yes,"","",""
1686,Yes,"","",""
1687,Yes,"","",""
1688,Yes,"","",""
1689,Yes,"","",""
1690,Yes,"","",""
1691,Yes,"","",""
1692,Yes,"","",""
1693,Yes,"","",""
1694,Yes,"","",""
1695,Yes,"","",""
1696,Yes,"","",""
1697,Yes,"","",""
1698,Yes,"","",""
1699,Yes,"","",""
1700,Yes,"","",""
1701,Yes,"","",""
1702,Yes,"","",""
1703,Yes,"","",""
1704,Yes,"","",""
1705,Yes,"","",""
1706,Yes,"","",""
1707,Yes,"","",""
1708,Yes,"","",""
1709,Yes,"","",""
1710,Yes,"","",""
1711,Yes,"","",""
1712,Yes,"","",""
1713,Yes,"","",""
1714,Yes,"","",""
1715,Yes,"","",""
1716,Yes,"","",""
1717,Yes,"","",""
1718,Yes,"","",""
1719,Yes,"","",""
1720,Yes,"","",""
1721,Yes,"","",""
1722,Yes,"","",""
1723,Yes,"","",""
1724,Yes,"","",""
1725,Yes,"","",""
1726,Yes,"","",""
1727,Yes,"","",""
1728,Yes,"","",""
1729,Yes,"","",""
1730,Yes,"","",""
1731,Yes,"","",""
1732,Yes,"","",""
1733,Yes,"","",""
1734,Yes,"","",""
1735,Yes,"","",""
1736,Yes,"","",""
1737,Yes,"","",""
1738,Yes,"","",""
1739,Yes,"","",""
1740,Yes,"","",""
1741,Yes,"","",""
1742,Yes,"","",""
1743,Yes,"","",""
1744,Yes,"","",""
1745,Yes,"","",""
1746,Yes,"","",""
1747,Yes,"","",""
1748,Yes,"","",""
1749,Yes,"","",""
1750,Yes,"","",""
1751,Yes,"","",""
1752,Yes,"","",""
1753,Yes,"","",""
1754,Yes,"","",""
1755,Yes,"","",""
1756,Yes,"","",""
1757,Yes,"","",""
1758,Yes,"","",""
1759,Yes,"","",""
1760,Yes,"","",""
1761,Yes,"","",""
1762,Yes,"","",""
1763,Yes,"","",""
1764,Yes,"","",""
1765,Yes,"","",""
1766,Yes,"","",""
1767,Yes,"","",""
1768,Yes,"","",""
1769,Yes,"","",""
1770,Yes,"","",""
1771,Yes,"","",""
1772,Yes,"","",""
1773,Yes,"","",""
1774,Yes,"","",""
1775,Yes,"","",""
1776,Yes,"","",""
1777,Yes,"","",""
1778,Yes,"","",""
1779,Yes,"","",""
1780,Yes,"","",""
1781,Yes,"","",""
1782,Yes,"","",""
1783,Yes,"","",""
1784,Yes,"","",""
1785,Yes,"","",""
1786,Yes,"","",""
1787,Yes,"","",""
1788,Yes,"","",""
1789,Yes,"","",""
1790,Yes,"","",""
1791,Yes,"","",""
1792,Yes,"","",""
1793,Yes,"","",""
1794,Yes,"","",""
1795,Yes,"","",""
1796,Yes,"","",""
1797,Yes,"","",""
1798,Yes,"","",""
1799,Yes,"","",""
1800,Yes,"","",""
1801,Yes,"","",""
1802,Yes,"","",""
1803,Yes,"","",""
1804,Yes,"","",""
1805,Yes,"","",""
1806,Yes,"","",""
1807,Yes,"","",""
1808,Yes,"","",""
1809,Yes,"","",""
1810,Yes,"","",""
1811,Yes,"","",""
1812,Yes,"","",""
1813,Yes,"","",""
1814,Yes,"","",""
1815,Yes,"","",""
1816,Yes,"","",""
1817,Yes,"","",""
1818,Yes,"","",""
1819,Yes,"","",""
1820,Yes,"","",""
1821,Yes,"","",""
1822,Yes,"","",""
1823,Yes,"","",""
1824,Yes,"","",""
1825,Yes,"","",""
1826,Yes,"","",""
1827,Yes,"","",""
1828,Yes,"","",""
1829,Yes,"","",""
1830,Yes,"","",""
1831,Yes,"","",""
1832,Yes,"","",""
1833,Yes,"","",""
1834,Yes,"","",""
1835,Yes,"","",""
1836,Yes,"","",""
1837,Yes,"","",""
1838,Yes,"","",""
1839,Yes,"","",""
1840,Yes,"","",""
1841,Yes,"","",""
1842,Yes,"","",""
1843,Yes,"","",""
1844,Yes,"","",""
1845,Yes,"","",""
1846,Yes,"","",""
1847,Yes,"","",""
1848,Yes,"","",""
1849,Yes,"","",""
1850,Yes,"","",""
1851,Yes,"","",""
1852,Yes,"","",""
1853,Yes,"","",""
1854,Yes,"","",""
1855,Yes,"","",""
1856,Yes,"","",""
1857,Yes,"","",""
1858,Yes,"","",""
1859,Yes,"","",""
1860,Yes,"","",""
1861,Yes,"","",""
1862,Yes,"","",""
1863,Yes,"","",""
1864,Yes,"","",""
1865,Yes,"","",""
1866,Yes,"","",""
1867,Yes,"","",""
1868,Yes,"","",""
1869,Yes,"","",""
1870,Yes,"","",""
1871,Yes,"","",""
1872,Yes,"","",""
1873,Yes,"","",""
1874,Yes,"","",""
1875,Yes,"","",""
1876,Yes,"","",""
1877,Yes,"","",""
1878,Yes,"","",""
1879,Yes,"","",""
1880,Yes,"","",""
1881,Yes,"","",""
1882,Yes,"","",""
1883,Yes,"","",""
1884,Yes,"","",""
1885,Yes,"","",""
1886,Yes,"","",""
1887,Yes,"","",""
1888,Yes,"","",""
1889,Yes,"","",""
1890,Yes,"","",""
1891,Yes,"","",""
1892,Yes,"","",""
1893,Yes,"","",""
1894,Yes,"","",""
1895,Yes,"","",""
1896,Yes,"","",""
1897,Yes,"","",""
1898,Yes,"","",""
1899,Yes,"","",""
1900,Yes,"","",""
1901,Yes,"","",""
1902,Yes,"","",""
1903,Yes,"","",""
1904,Yes,"","",""
1905,Yes,"","",""
1906,Yes,"","",""
1907,Yes,"","",""
1908,Yes,"","",""
1909,Yes,"","",""
1910,Yes,"","",""
1911,Yes,"","",""
1912,Yes,"","",""
1913,Yes,"","",""
1914,Yes,"","",""
1915,Yes,"","",""
1916,Yes,"","",""
1917,Yes,"","",""
1918,Yes,"","",""
1919,Yes,"","",""
1920,Yes,"","",""
1921,Yes,"","",""
1922,Yes,"","",""
1923,Yes,"","",""
1924,Yes,"","",""
1925,Yes,"","",""
1926,Yes,"","",""
1927,Yes,"","",""
1928,Yes,"","",""
1929,Yes,"","",""
1930,Yes,"","",""
1931,Yes,"","",""
1932,Yes,"","",""
1933,Yes,"","",""
1934,Yes,"","",""
1935,Yes,"","",""
1936,Yes,"","",""
1937,Yes,"","",""
1938,Yes,"","",""
1939,Yes,"","",""
1940,Yes,"","",""
1941,Yes,"","",""
1942,Yes,"","",""
1943,Yes,"","",""
1944,Yes,"","",""
1945,Yes,"","",""
1946,Yes,"","",""
1947,Yes,"","",""
1948,Yes,"","",""
1949,Yes,"","",""
1950,Yes,"","",""
1951,Yes,"","",""
1952,Yes,"","",""
1953,Yes,"","",""
1954,Yes,"","",""
1955,Yes,"","",""
1956,Yes,"","",""
1957,Yes,"","",""
1958,Yes,"","",""
1959,Yes,"","",""
1960,Yes,"","",""
1961,Yes,"","",""
1962,Yes,"","",""
1963,Yes,"","",""
1964,Yes,"","",""
1965,Yes,"","",""
1966,Yes,"","",""
1967,Yes,"","",""
1968,Yes,"","",""
1969,Yes,"","",""
1970,Yes,"","",""
1971,Yes,"","",""
1972,Yes,"","",""
1973,Yes,"","",""
1974,Yes,"","",""
1975,Yes,"","",""
1976,Yes,"","",""
1977,Yes,"","",""
1978,Yes,"","",""
1979,Yes,"","",""
1980,Yes,"","",""
1981,Yes,"","",""
1982,Yes,"","",""
1983,Yes,"","",""
1984,Yes,"","",""
1985,Yes,"","",""
1986,Yes,"","",""
1987,Yes,"","",""
1988,Yes,"","",""
1989,Yes,"","",""
1990,Yes,"","",""
1991,Yes,"","",""
1992,Yes,"","",""
1993,Yes,"","",""
1994,Yes,"","",""
1995,Yes,"","",""
1996,Yes,"","",""
1997,Yes,"","",""
1998,Yes,"","",""
1999,Yes,"","",""
2000,Yes,"","",""
2001,Yes,"","",""
2002,Yes,"","",""
2003,Yes,"","",""
2004,Yes,"","",""
2005,Yes,"","",""
2006,Yes,"","",""
2007,Yes,"","",""
2008,Yes,"","",""
2009,Yes,"","",""
2010,Yes,"","",""
2011,Yes,"","",""
2012,Yes,"","",""
2013,Yes,"","",""
2014,Yes,"","",""
2015,Yes,"","",""
2016,Yes,"","",""
2017,Yes,"","",""
2018,Yes,"","",""
2019,Yes,"","",""
2020,Yes,"","",""
2021,Yes,"","",""
2022,Yes,"","",""
2023,Yes,"","",""
2024,Yes,"","",""
2025,Yes,"","",""
2026,Yes,"","",""
2027,Yes,"","",""
2028,Yes,"","",""
2029,Yes,"","",""
2030,Yes,"","",""
2031,Yes,"","",""
2032,Yes,"","",""
2033,Yes,"","",""
2034,Yes,"","",""
2035,Yes,"","",""
2036,Yes,"","",""
2037,Yes,"","",""
2038,Yes,"","",""
2039,Yes,"","",""
2040,Yes,"","",""
2041,Yes,"","",""
2042,Yes,"","",""
2043,Yes,"","",""
2044,Yes,"","",""
2045,Yes,"","",""
2046,Yes,"","",""
2047,Yes,"","",""
2048,Yes,"","",""
2049,Yes,"","",""
2050,Yes,"","",""
2051,Yes,"","",""
2052,Yes,"","",""
2053,Yes,"","",""
2054,Yes,"","",""
2055,Yes,"","",""
2056,Yes,"","",""
2057,Yes,"","",""
2058,Yes,"","",""
2059,Yes,"","",""
2060,Yes,"","",""
2061,Yes,"","",""
2062,Yes,"","",""
2063,Yes,"","",""
2064,Yes,"","",""
2065,Yes,"","",""
2066,Yes,"","",""
2067,Yes,"","",""
2068,Yes,"","",""
2069,Yes,"","",""
2070,Yes,"","",""
2071,Yes,"","",""
2072,Yes,"","",""
2073,Yes,"","",""
2074,Yes,"","",""
2075,Yes,"","",""
2076,Yes,"","",""
2077,Yes,"","",""
2078,Yes,"","",""
2079,Yes,"","",""
2080,Yes,"","",""
2081,Yes,"","",""
2082,Yes,"","",""
2083,Yes,"","",""
2084,Yes,"","",""
2085,Yes,"","",""
2086,Yes,"","",""
2087,Yes,"","",""
2088,Yes,"","",""
2089,Yes,"","",""
2090,Yes,"","",""
2091,Yes,"","",""
2092,Yes,"","",""
2093,Yes,"","",""
2094,Yes,"","",""
2095,Yes,"","",""
2096,Yes,"","",""
2097,Yes,"","",""
2098,Yes,"","",""
2099,Yes,"","",""
2100,Yes,"","",""
2101,Yes,"","",""
2102,Yes,"","",""
2103,Yes,"","",""
2104,Yes,"","",""
2105,Yes,"","",""
2106,Yes,"","",""
2107,Yes,"","",""
2108,Yes,"","",""
2109,Yes,"","",""
2110,Yes,"","",""
2111,Yes,"","",""
2112,Yes,"","",""
2113,Yes,"","",""
2114,Yes,"","",""
2115,Yes,"","",""
2116,Yes,"","",""
2117,Yes,"","",""
2118,Yes,"","",""
2119,Yes,"","",""
2120,Yes,"","",""
2121,Yes,"","",""
2122,Yes,"","",""
2123,Yes,"","",""
2124,Yes,"","",""
2125,Yes,"","",""
2126,Yes,"","",""
2127,Yes,"","",""
2128,Yes,"","",""
2129,Yes,"","",""
2130,Yes,"","",""
2131,Yes,"","",""
2132,Yes,"","",""
2133,Yes,"","",""
2134,Yes,"","",""
2135,Yes,"","",""
2136,Yes,"","",""
2137,Yes,"","",""
2138,Yes,"","",""
2139,Yes,"","",""
2140,Yes,"","",""
2141,Yes,"","",""
2142,Yes,"","",""
2143,Yes,"","",""
2144,Yes,"","",""
2145,Yes,"","",""
2146,Yes,"","",""
2147,Yes,"","",""
2148,Yes,"","",""
2149,Yes,"","",""
2150,Yes,"","",""
2151,Yes,"","",""
2152,Yes,"","",""
2153,Yes,"","",""
2154,Yes,"","",""
2155,Yes,"","",""
2156,Yes,"","",""
2157,Yes,"","",""
2158,Yes,"","",""
2159,Yes,"","",""
2160,Yes,"","",""
2161,Yes,"","",""
2162,Yes,"","",""
2163,Yes,"","",""
2164,Yes,"","",""
2165,Yes,"","",""
2166,Yes,"","",""
2167,Yes,"","",""
2168,Yes,"","",""
2169,Yes,"","",""
2170,Yes,"","",""
2171,Yes,"","",""
2172,Yes,"","",""
2173,Yes,"","",""
2174,Yes,"","",""
2175,Yes,"","",""
2176,Yes,"","",""
2177,Yes,"","",""
2178,Yes,"","",""
2179,Yes,"","",""
2180,Yes,"","",""
2181,Yes,"","",""
2182,Yes,"","",""
2183,Yes,"","",""
2184,Yes,"","",""
2185,Yes,"","",""
2186,Yes,"","",""
2187,Yes,"","",""
2188,Yes,"","",""
2189,Yes,"","",""
2190,Yes,"","",""
2191,Yes,"","",""
2192,Yes,"","",""
2193,Yes,"","",""
2194,Yes,"","",""
2195,Yes,"","",""
2196,Yes,"","",""
2197,Yes,"","",""
2198,Yes,"","",""
2199,Yes,"","",""
2200,Yes,"","",""
2201,Yes,"","",""
2202,Yes,"","",""
2203,Yes,"","",""
2204,Yes,"","",""
2205,Yes,"","",""
2206,Yes,"","",""
2207,Yes,"","",""
2208,Yes,"","",""
2209,Yes,"","",""
2210,Yes,"","",""
2211,Yes,"","",""
2212,Yes,"","",""
2213,Yes,"","",""
2214,Yes,"","",""
2215,Yes,"","",""
2216,Yes,"","",""
2217,Yes,"","",""
2218,Yes,"","",""
2219,Yes,"","",""
2220,Yes,"","",""
2221,Yes,"","",""
2222,Yes,"","",""
2223,Yes,"","",""
2224,Yes,"","",""
2225,Yes,"","",""
2226,Yes,"","",""
2227,Yes,"","",""
2228,Yes,"","",""
2229,Yes,"","",""
2230,Yes,"","",""
2231,Yes,"","",""
2232,Yes,"","",""
2233,Yes,"","",""
2234,Yes,"","",""
2235,Yes,"","",""
2236,Yes,"","",""
2237,Yes,"","",""
2238,Yes,"","",""
2239,Yes,"","",""
2240,Yes,"","",""
2241,Yes,"","",""
2242,Yes,"","",""
2243,Yes,"","",""
2244,Yes,"","",""
2245,Yes,"","",""
2246,Yes,"","",""
2247,Yes,"","",""
2248,Yes,"","",""
2249,Yes,"","",""
2250,Yes,"","",""
2251,Yes,"","",""
2252,Yes,"","",""
2253,Yes,"","",""
2254,Yes,"","",""
2255,Yes,"","",""
2256,Yes,"","",""
2257,Yes,"","",""
2258,Yes,"","",""
2259,Yes,"","",""
2260,Yes,"","",""
2261,Yes,"","",""
2262,Yes,"","",""
2263,Yes,"","",""
2264,Yes,"","",""
2265,Yes,"","",""
2266,Yes,"","",""
2267,Yes,"","",""
2268,Yes,"","",""
2269,Yes,"","",""
2270,Yes,"","",""
2271,Yes,"","",""
2272,Yes,"","",""
2273,Yes,"","",""
2274,Yes,"","",""
2275,Yes,"","",""
2276,Yes,"","",""
2277,Yes,"","",""
2278,Yes,"","",""
2279,Yes,"","",""
2280,Yes,"","",""
2281,Yes,"","",""
2282,Yes,"","",""
2283,Yes,"","",""
2284,Yes,"","",""
2285,Yes,"","",""
2286,Yes,"","",""
2287,Yes,"","",""
2288,Yes,"","",""
2289,Yes,"","",""
2290,Yes,"","",""
2291,Yes,"","",""
2292,Yes,"","",""
2293,Yes,"","",""
2294,Yes,"","",""
2295,Yes,"","",""
2296,Yes,"","",""
2297,Yes,"","",""
2298,Yes,"","",""
2299,Yes,"","",""
2300,Yes,"","",""
2301,Yes,"","",""
2302,Yes,"","",""
2303,Yes,"","",""
2304,Yes,"","",""
2305,Yes,"","",""
2306,Yes,"","",""
2307,Yes,"","",""
2308,Yes,"","",""
2309,Yes,"","",""
2310,Yes,"","",""
2311,Yes,"","",""
2312,Yes,"","",""
2313,Yes,"","",""
2314,Yes,"","",""
2315,Yes,"","",""
2316,Yes,"","",""
2317,Yes,"","",""
2318,Yes,"","",""
2319,Yes,"","",""
2320,Yes,"","",""
2321,Yes,"","",""
2322,Yes,"","",""
2323,Yes,"","",""
2324,Yes,"","",""
2325,Yes,"","",""
2326,Yes,"","",""
2327,Yes,"","",""
2328,Yes,"","",""
2329,Yes,"","",""
2330,Yes,"","",""
2331,Yes,"","",""
2332,Yes,"","",""
2333,Yes,"","",""
2334,Yes,"","",""
2335,Yes,"","",""
2336,Yes,"","",""
2337,Yes,"","",""
2338,Yes,"","",""
2339,Yes,"","",""
2340,Yes,"","",""
2341,Yes,"","",""
2342,Yes,"","",""
2343,Yes,"","",""
2344,Yes,"","",""
2345,Yes,"","",""
2346,Yes,"","",""
2347,Yes,"","",""
2348,Yes,"","",""
2349,Yes,"","",""
2350,Yes,"","",""
2351,Yes,"","",""
2352,Yes,"","",""
2353,Yes,"","",""
2354,Yes,"","",""
2355,Yes,"","",""
2356,Yes,"","",""
2357,Yes,"","",""
2358,Yes,"","",""
2359,Yes,"","",""
2360,Yes,"","",""
2361,Yes,"","",""
2362,Yes,"","",""
2363,Yes,"","",""
2364,Yes,"","",""
2365,Yes,"","",""
2366,Yes,"","",""
2367,Yes,"","",""
2368,Yes,"","",""
2369,Yes,"","",""
2370,Yes,"","",""
2371,Yes,"","",""
2372,Yes,"","",""
2373,Yes,"","",""
2374,Yes,"","",""
2375,Yes,"","",""
2376,Yes,"","",""
2377,Yes,"","",""
2378,Yes,"","",""
2379,Yes,"","",""
2380,Yes,"","",""
2381,Yes,"","",""
2382,Yes,"","",""
2383,Yes,"","",""
2384,Yes,"","",""
2385,Yes,"","",""
2386,Yes,"","",""
2387,Yes,"","",""
2388,Yes,"","",""
2389,Yes,"","",""
2390,Yes,"","",""
2391,Yes,"","",""
2392,Yes,"","",""
2393,Yes,"","",""
2394,Yes,"","",""
2395,Yes,"","",""
2396,Yes,"","",""
2397,Yes,"","",""
2398,Yes,"","",""
2399,Yes,"","",""
2400,Yes,"","",""
2401,Yes,"","",""
2402,Yes,"","",""
2403,Yes,"","",""
2404,Yes,"","",""
2405,Yes,"","",""
2406,Yes,"","",""
2407,Yes,"","",""
2408,Yes,"","",""
2409,Yes,"","",""
